T,wm,N,t,U,J,Jphm,w0,g,lbd,k_sz,diis_mem,timestamp
10,8,3,0.3,3.0,1.0,0.1,0.1,0.2,0.05,24,5,20250525114636441804150930
10,8,3,0.3,3.0,1.0,0.1,0.1,0.2,0.02,24,5,20250525114636340244150929
10,8,3,0.3,3.0,1.0,0.1,0.1,0.1,0.07,24,5,20250525114636096556150926
10,8,3,0.3,3.0,1.0,0.1,0.1,0.1,0.02,24,5,20250525114635868132150923
10,8,3,0.3,3.0,1.0,0.1,0.1,0.2,0.07,24,5,20250525114636504673150928
10,8,3,0.3,3.0,0.8,0.1,0.1,0.2,0.07,24,5,20250525114635506236150927
10,8,3,0.3,4.0,0.6,0.1,0.1,0.1,0.02,24,5,20250525114636652630150925
10,8,3,0.3,4.0,0.6,0.1,0.1,0.2,0.02,24,5,20250525121717041293150929
10,8,3,0.3,4.0,0.6,0.1,0.1,0.1,0.07,24,5,20250525121543032115150930
10,8,3,0.3,4.0,0.6,0.1,0.1,0.1,0.05,24,5,20250525120833086406150924
10,8,3,0.3,4.0,0.6,0.1,0.1,0.2,0.05,24,5,20250525121814754410150926
10,8,3,0.3,4.0,0.8,0.1,0.1,0.1,0.07,24,5,20250525123310385204150925
10,8,3,0.3,4.0,0.8,0.1,0.1,0.1,0.05,24,5,20250525122309471923150927
10,8,3,0.3,4.0,0.8,0.1,0.1,0.1,0.02,24,5,20250525122214343560150928
10,8,3,0.3,4.0,0.6,0.1,0.1,0.2,0.07,24,5,20250525122146962553150923
10,8,3,0.3,4.0,1.0,0.1,0.1,0.1,0.02,24,5,20250525130858881337150926
10,8,3,0.3,4.0,1.0,0.1,0.1,0.2,0.05,24,5,20250525131422635359150923
10,8,3,0.3,4.0,0.8,0.1,0.1,0.2,0.07,24,5,20250525130628504853150924
10,8,3,0.3,4.0,0.8,0.1,0.1,0.2,0.05,24,5,20250525130543086478150930
10,8,3,0.3,4.0,1.0,0.1,0.1,0.2,0.02,24,5,20250525131407476937150928
10,8,3,0.3,4.0,1.0,0.1,0.1,0.1,0.05,24,5,20250525131323241908150925
10,8,3,0.3,4.0,1.0,0.1,0.1,0.1,0.07,24,5,20250525131347916737150927
10,8,3,0.3,4.0,1.0,0.1,0.1,0.2,0.07,24,5,20250525135009995321150926
10,8,3,0.3,5.0,0.6,0.1,0.1,0.1,0.02,24,5,20250525135304357984150923
10,8,3,0.3,5.0,0.6,0.1,0.1,0.2,0.02,24,5,20250525135525803932150930
10,8,3,0.3,5.0,0.6,0.1,0.1,0.1,0.07,24,5,20250525135522760134150929
10,8,3,0.3,5.0,0.6,0.1,0.1,0.1,0.05,24,5,20250525135321029504150924
10,8,3,0.3,5.0,0.8,0.1,0.1,0.1,0.02,24,5,20250525140600286180150927
10,8,3,0.3,5.0,0.6,0.1,0.1,0.2,0.07,24,5,20250525140418884777150925
10,8,3,0.3,5.0,0.6,0.1,0.1,0.2,0.05,24,5,20250525135945747978150928
10,8,3,0.3,5.0,0.8,0.1,0.1,0.1,0.05,24,5,20250525144019485570150926
10,8,3,0.3,5.0,0.8,0.1,0.1,0.1,0.07,24,5,20250525145951144467150923
10,8,3,0.3,5.0,1.0,0.1,0.1,0.1,0.05,24,5,20250525151158077140150925
10,8,3,0.3,5.0,0.8,0.1,0.1,0.2,0.02,24,5,20250525150204706294150930
10,8,3,0.3,5.0,0.8,0.1,0.1,0.2,0.05,24,5,20250525150850011256150929
10,8,3,0.3,5.0,0.8,0.1,0.1,0.2,0.07,24,5,20250525150901013491150924
10,8,3,0.3,5.0,1.0,0.1,0.1,0.1,0.02,24,5,20250525151043196174150927
10,8,3,0.3,5.0,1.0,0.1,0.1,0.1,0.07,24,5,20250525151230273051150928
10,8,3,0.3,5.0,1.0,0.1,0.1,0.2,0.02,24,5,20250525155826905705150926
10,8,3,0.3,5.0,1.0,0.1,0.1,0.2,0.05,24,5,20250525160926858715150923
10,8,3,0.3,5.0,1.0,0.1,0.1,0.2,0.07,24,5,20250525161046176098150925
10,8,3,0.3,6.0,0.6,0.1,0.1,0.1,0.02,24,5,20250525161049440520150930
10,8,3,0.3,6.0,0.6,0.1,0.1,0.2,0.02,24,5,20250525161935545678150927
10,8,3,0.3,6.0,0.6,0.1,0.1,0.1,0.05,24,5,20250525161753991956150929
10,8,3,0.3,6.0,0.6,0.1,0.1,0.2,0.05,24,5,20250525162551262583150928
10,8,3,0.3,6.0,0.6,0.1,0.1,0.1,0.07,24,5,20250525161914913466150924
10,8,3,0.3,6.0,0.8,0.1,0.1,0.1,0.02,24,5,20250525170939232326150923
10,8,3,0.3,6.0,0.8,0.1,0.1,0.1,0.05,24,5,20250525171624494609150925
10,8,3,0.3,6.0,0.6,0.1,0.1,0.2,0.07,24,5,20250525170658695517150926
10,8,3,0.3,6.0,0.8,0.1,0.1,0.1,0.07,24,5,20250525173512221591150930
10,8,3,0.3,6.0,0.8,0.1,0.1,0.2,0.02,24,5,20250525180218753416150927
10,8,3,0.3,6.0,1.0,0.1,0.1,0.1,0.02,24,5,20250525182849420079150924
10,8,3,0.3,6.0,0.8,0.1,0.1,0.2,0.05,24,5,20250525180924974327150929
10,8,3,0.3,6.0,0.8,0.1,0.1,0.2,0.07,24,5,20250525181428756747150928
10,8,3,0.3,6.0,1.0,0.1,0.1,0.1,0.07,24,5,20250525190158462887150925
10,8,3,0.3,6.0,1.0,0.1,0.1,0.2,0.05,24,5,20250525190725013814150930
10,8,3,0.3,6.0,1.0,0.1,0.1,0.2,0.02,24,5,20250525190433062675150926
10,8,3,0.3,6.0,1.0,0.1,0.1,0.1,0.05,24,5,20250525184955998180150923
10,8,3,0.3,6.0,1.0,0.1,0.1,0.2,0.07,24,5,20250525193409071241150927
10,8,3,0.3,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250525202435648031150927
10,8,3,0.3,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250525202436826052173513
10,8,3,0.3,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250525202436784828173509
10,8,3,0.3,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250525202436503888173514
10,8,3,0.3,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250525202436392953173515
10,8,3,0.3,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250525202436429184173510
10,8,3,0.3,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250525202436446735173511
10,8,3,0.3,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250525202436580649173512
10,8,3,0.3,4.0,0.8,0.1,0.1,0.2,0.02,24,5,20250525223001599988176633
10,8,3,0.3,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250525224338008710178684
10,8,3,0.3,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250525224338406778178687
10,8,3,0.3,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250525224337920451178688
10,8,3,0.3,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250525224336978800176633
10,8,3,0.3,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250525224337982059178686
10,8,3,0.3,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250525224338670245178685
10,8,3,0.3,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250525224338097593178682
10,8,3,0.3,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250525224338296593178683
10,8,3,0.3,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250525230827092291178687
10,8,3,0.3,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250525230800590679178684
10,8,3,0.3,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250525231207119421176633
10,8,3,0.3,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250525231347019422178686
10,8,3,0.3,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250525230948711297178688
10,8,3,0.3,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250525231511503152178685
10,8,3,0.3,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250525231754594880178683
10,8,3,0.3,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250525231735863448178682
10,8,3,0.3,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250525233700426009178687
10,8,3,0.3,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250525233731904830178684
10,8,3,0.3,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250525234257606905178686
10,8,3,0.3,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250525234040583531176633
10,8,3,0.3,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250525234541223666178683
10,8,3,0.3,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250525234356644294178685
10,8,3,0.3,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250525234331391724178688
10,8,3,0.3,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250525235256009955178682
10,8,3,0.4,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250526002336816214178683
10,8,3,0.4,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250526002441792655178685
10,8,3,0.3,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250526001629491117178687
10,8,3,0.4,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250526002540335309178688
10,8,3,0.4,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250526003227403021178682
10,8,3,0.3,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250526001949284123178686
10,8,3,0.3,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250526002204160013176633
10,8,3,0.3,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250526001916221104178684
10,8,3,0.4,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250526004059833097178683
10,8,3,0.4,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250526004638273930178687
10,8,3,0.4,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250526004643990725178688
10,8,3,0.4,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250526004933808469178682
10,8,3,0.4,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250526004236436727178685
10,8,3,0.4,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250526005621232838176633
10,8,3,0.4,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250526005227999588178686
10,8,3,0.4,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250526005850244542178684
10,8,3,0.4,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250526010101766457178683
10,8,3,0.4,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250526010403988665178688
10,8,3,0.4,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250526010608613412178685
10,8,3,0.4,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250526010325899791178687
10,8,3,0.4,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250526011413860362178686
10,8,3,0.4,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250526010848165838176633
10,8,3,0.4,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250526010604589614178682
10,8,3,0.4,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250526011623720684178684
10,8,3,0.4,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250526012930192296178688
10,8,3,0.4,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250526012859210134178683
10,8,3,0.4,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250526013524601233178687
10,8,3,0.4,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250526013350779816178685
10,8,3,0.4,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250526013654448239178686
10,8,3,0.4,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250526013812072044176633
10,8,3,0.4,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250526014258717390178682
10,8,3,0.4,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250526014921109012178684
10,8,3,0.4,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250526015655370821178688
10,8,3,0.4,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250526020129088252178687
10,8,3,0.4,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250526020214036795178685
10,8,3,0.4,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250526015753970612178683
10,8,3,0.5,1.5,0.4,0.1,0.1,0.02,0.2,24,5,20250526023537444738178687
10,8,3,0.5,1.5,0.4,0.1,0.1,0.02,0.1,24,5,20250526023156441477178688
10,8,3,0.4,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250526021620633981176633
10,8,3,0.4,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250526021610275494178686
10,8,3,0.5,1.5,0.4,0.1,0.1,0.1,0.1,24,5,20250526023739696268178685
10,8,3,0.5,1.5,0.4,0.1,0.1,0.1,0.2,24,5,20250526023809783026178683
10,8,3,0.4,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250526022301144562178682
10,8,3,0.4,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250526022414085549178684
10,8,3,0.5,1.5,0.5,0.1,0.1,0.02,0.1,24,5,20250526024714731679178687
10,8,3,0.5,1.5,0.6,0.1,0.1,0.02,0.1,24,5,20250526025038418248178685
10,8,3,0.5,1.5,0.5,0.1,0.1,0.02,0.2,24,5,20250526024836000949178688
10,8,3,0.5,1.5,0.6,0.1,0.1,0.02,0.2,24,5,20250526025300164321178683
10,8,3,0.5,1.5,0.5,0.1,0.1,0.1,0.1,24,5,20250526024926812737176633
10,8,3,0.5,1.5,0.6,0.1,0.1,0.1,0.1,24,5,20250526025515144868178682
10,8,3,0.5,1.5,0.5,0.1,0.1,0.1,0.2,24,5,20250526025003518678178686
10,8,3,0.5,1.5,0.6,0.1,0.1,0.1,0.2,24,5,20250526025817873658178684
10,8,3,0.5,2.5,0.4,0.1,0.1,0.02,0.1,24,5,20250526030001671991178687
10,8,3,0.5,2.5,0.5,0.1,0.1,0.02,0.1,24,5,20250526031006212724176633
10,8,3,0.5,2.5,0.5,0.1,0.1,0.1,0.1,24,5,20250526031207169326178686
10,8,3,0.5,2.5,0.5,0.1,0.1,0.02,0.2,24,5,20250526031030031024178682
10,8,3,0.5,2.5,0.4,0.1,0.1,0.1,0.1,24,5,20250526030638709811178688
10,8,3,0.5,2.5,0.4,0.1,0.1,0.02,0.2,24,5,20250526030607668151178685
10,8,3,0.5,2.5,0.4,0.1,0.1,0.1,0.2,24,5,20250526030819545267178683
10,8,3,0.5,2.5,0.5,0.1,0.1,0.1,0.2,24,5,20250526031447932817178684
10,8,3,0.5,2.5,0.6,0.1,0.1,0.02,0.1,24,5,20250526032703209605178687
10,8,3,0.5,2.5,0.6,0.1,0.1,0.1,0.1,24,5,20250526033424864201178686
10,8,3,0.5,2.5,0.6,0.1,0.1,0.02,0.2,24,5,20250526032834824932176633
10,8,3,0.5,2.5,0.6,0.1,0.1,0.1,0.2,24,5,20250526034112136320178682
10,8,3,0.5,3.0,0.4,0.1,0.1,0.02,0.1,24,5,20250526034337856647178688
10,8,3,0.5,3.0,0.4,0.1,0.1,0.02,0.2,24,5,20250526034625370904178685
10,8,3,0.5,3.0,0.4,0.1,0.1,0.1,0.1,24,5,20250526035111293755178683
10,8,3,0.5,3.0,0.5,0.1,0.1,0.02,0.1,24,5,20250526035552490838178687
10,8,3,0.5,3.0,0.5,0.1,0.1,0.02,0.2,24,5,20250526035722201344178686
10,8,3,0.5,3.0,0.5,0.1,0.1,0.1,0.1,24,5,20250526040525799817176633
10,8,3,0.5,3.0,0.4,0.1,0.1,0.1,0.2,24,5,20250526035124211668178684
10,8,3,0.5,3.0,0.6,0.1,0.1,0.02,0.2,24,5,20250526041850464794178685
10,8,3,0.5,3.0,0.6,0.1,0.1,0.1,0.2,24,5,20250526042448780792178687
10,8,3,0.5,3.0,0.6,0.1,0.1,0.02,0.1,24,5,20250526041751611966178688
10,8,3,0.5,3.0,0.6,0.1,0.1,0.1,0.1,24,5,20250526042238446595178683
10,8,3,0.5,3.0,0.5,0.1,0.1,0.1,0.2,24,5,20250526040919592349178682
10,8,3,0.6,1.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526044446987141178685
10,8,3,0.6,1.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526044447700295203668
10,8,3,0.6,1.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526044446798328178683
10,8,3,0.6,1.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526044446786123178687
10,8,3,0.6,1.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526044446884665178682
10,8,3,0.6,2.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526044447609456203670
10,8,3,0.6,2.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526044447681431203669
10,8,3,0.6,2.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526045426690111178685
10,8,3,0.6,2.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526045637525740178683
10,8,3,0.6,2.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526045533737220203668
10,8,3,0.6,2.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526045422552900178688
10,8,3,1.0,1.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526051700272062178688
10,8,3,1.0,1.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526051355512114203668
10,8,3,1.0,1.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526052507375946203668
10,8,3,1.0,1.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526052502805054178688
10,8,3,0.6,3.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526045741125981178687
10,8,3,0.6,3.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526045948028020203670
10,8,3,0.6,3.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526050751712386203669
10,8,3,1.0,1.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526102037090792210558
10,8,3,0.6,1.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526102033393488210560
10,8,3,1.0,1.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526102036936987210555
10,8,3,1.0,2.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526102037611734210559
10,8,3,1.0,2.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526102833600571210558
10,8,3,1.0,2.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526102037982606210557
10,8,3,1.0,2.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526103048145053210555
10,8,3,1.0,2.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526103656014047210559
10,8,3,1.0,2.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526103007407354210560
10,8,3,0.6,3.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526102036288743210561
10,8,3,0.6,3.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526102035753535210554
10,8,3,0.6,3.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526102034801179210556
10,8,3,1.0,3.0,0.3,0.1,0.1,0.01,0.2,24,5,20250526104611929397210555
10,8,3,1.0,3.0,0.5,0.1,0.1,0.01,0.4,24,5,20250526105042723363210561
10,8,3,1.0,3.0,0.3,0.1,0.1,0.01,0.4,24,5,20250526104804284426210559
10,8,3,1.0,3.0,0.5,0.1,0.1,0.01,0.2,24,5,20250526104909248479210560
10,8,3,1.0,3.0,0.2,0.1,0.1,0.01,0.2,24,5,20250526104321159226210558
10,8,3,1.0,3.0,0.2,0.1,0.1,0.01,0.4,24,5,20250526104454529855210557
10,8,4,0.1,3.0,0.6,0.1,0.1,0.1,0.05,24,5,20250526111609845473216391
10,8,4,0.1,3.0,0.8,0.1,0.1,0.1,0.05,24,5,20250526111610165140216398
10,8,4,0.1,3.0,0.6,0.1,0.1,0.1,0.07,24,5,20250526111609992574216397
10,8,4,0.1,3.0,0.6,0.1,0.1,0.2,0.07,24,5,20250526111609963425216395
10,8,4,0.1,3.0,0.6,0.1,0.1,0.1,0.02,24,5,20250526111609470358216392
10,8,4,0.1,3.0,0.6,0.1,0.1,0.2,0.02,24,5,20250526111609380893216393
10,8,4,0.1,3.0,0.6,0.1,0.1,0.2,0.05,24,5,20250526111609657015216394
10,8,4,0.1,3.0,0.8,0.1,0.1,0.1,0.02,24,5,20250526111609638222216396
10,8,4,0.1,3.0,0.8,0.1,0.1,0.1,0.07,24,5,20250526115042501256216391
10,8,4,0.1,3.0,0.8,0.1,0.1,0.2,0.02,24,5,20250526115517958520216398
10,8,4,0.1,3.0,0.8,0.1,0.1,0.2,0.07,24,5,20250526120238862991216395
10,8,4,0.1,3.0,1.0,0.1,0.1,0.1,0.05,24,5,20250526120548565906216393
10,8,4,0.1,3.0,1.0,0.1,0.1,0.1,0.02,24,5,20250526120408105009216392
10,8,4,0.1,3.0,0.8,0.1,0.1,0.2,0.05,24,5,20250526115802714212216397
10,8,4,0.1,3.0,1.0,0.1,0.1,0.2,0.02,24,5,20250526120828646392216396
10,8,4,0.1,3.0,1.0,0.1,0.1,0.1,0.07,24,5,20250526120721773503216394
10,8,4,0.1,3.0,1.0,0.1,0.1,0.2,0.05,24,5,20250526122631173744216391
10,8,4,0.1,3.0,1.0,0.1,0.1,0.2,0.07,24,5,20250526123325462166216398
10,8,4,0.1,4.0,0.6,0.1,0.1,0.1,0.07,24,5,20250526124546773979216392
10,8,4,0.1,4.0,0.6,0.1,0.1,0.2,0.07,24,5,20250526125122355786216394
10,8,4,0.1,4.0,0.6,0.1,0.1,0.1,0.05,24,5,20250526124346948230216393
10,8,4,0.1,4.0,0.6,0.1,0.1,0.2,0.05,24,5,20250526124805075950216396
10,8,4,0.1,4.0,0.6,0.1,0.1,0.2,0.02,24,5,20250526124617476888216397
10,8,4,0.1,4.0,0.6,0.1,0.1,0.1,0.02,24,5,20250526124240981648216395
10,8,4,0.1,4.0,0.8,0.1,0.1,0.1,0.02,24,5,20250526130850977648216391
10,8,4,0.1,4.0,0.8,0.1,0.1,0.1,0.05,24,5,20250526131816637169216398
10,8,4,0.1,4.0,0.8,0.1,0.1,0.1,0.07,24,5,20250526134629483160216392
10,8,4,0.1,4.0,0.8,0.1,0.1,0.2,0.07,24,5,20250526140132672704216396
10,8,4,0.1,4.0,0.8,0.1,0.1,0.2,0.05,24,5,20250526140000770037216393
10,8,4,0.1,4.0,0.8,0.1,0.1,0.2,0.02,24,5,20250526135558035688216394
10,8,4,0.1,4.0,1.0,0.1,0.1,0.1,0.05,24,5,20250526140504407445216395
10,8,4,0.1,4.0,1.0,0.1,0.1,0.1,0.02,24,5,20250526140414222622216397
10,8,4,0.1,4.0,1.0,0.1,0.1,0.1,0.07,24,5,20250526141445955280216391
10,8,4,0.1,4.0,1.0,0.1,0.1,0.2,0.02,24,5,20250526141717993301216398
10,8,4,0.1,4.0,1.0,0.1,0.1,0.2,0.05,24,5,20250526143921521874216392
10,8,4,0.1,5.0,0.8,0.1,0.1,0.1,0.02,24,5,20250526183808972268230293
10,8,4,0.1,5.0,0.6,0.1,0.1,0.1,0.02,24,5,20250526183807871739230292
10,8,4,0.1,5.0,0.6,0.1,0.1,0.1,0.05,24,5,20250526183807871735230296
10,8,4,0.1,5.0,0.6,0.1,0.1,0.1,0.07,24,5,20250526183808376369230297
10,8,4,0.1,5.0,0.6,0.1,0.1,0.2,0.05,24,5,20250526183808721508230291
10,8,4,0.1,5.0,0.6,0.1,0.1,0.2,0.02,24,5,20250526183808609606230294
10,8,4,0.1,5.0,0.6,0.1,0.1,0.2,0.07,24,5,20250526183808619268230290
10,8,4,0.1,5.0,0.8,0.1,0.1,0.1,0.05,24,5,20250526200956842058230293
10,8,4,0.1,5.0,0.8,0.1,0.1,0.1,0.07,24,5,20250526201608358826230292
10,8,4,0.1,5.0,1.0,0.1,0.1,0.1,0.02,24,5,20250526202942705414230294
10,8,4,0.1,5.0,0.8,0.1,0.1,0.2,0.07,24,5,20250526202720956613230291
10,8,4,0.1,5.0,0.8,0.1,0.1,0.2,0.02,24,5,20250526201906899884230296
10,8,4,0.1,5.0,1.0,0.1,0.1,0.1,0.05,24,5,20250526203508457215230290
10,8,4,0.1,5.0,0.8,0.1,0.1,0.2,0.05,24,5,20250526202514132091230297
10,8,4,0.1,5.0,1.0,0.1,0.1,0.1,0.07,24,5,20250526214303797477230293
10,8,4,0.1,5.0,1.0,0.1,0.1,0.2,0.02,24,5,20250526214906599367230292
10,8,4,0.1,5.0,1.0,0.1,0.1,0.2,0.05,24,5,20250526215805531761230294
10,8,4,0.1,5.0,1.0,0.1,0.1,0.2,0.07,24,5,202505271018576559692785
10,8,4,0.1,6.0,0.6,0.1,0.1,0.1,0.07,24,5,202505271018577801552784
10,8,4,0.1,6.0,0.6,0.1,0.1,0.1,0.05,24,5,202505271018575714292779
10,8,4,0.1,6.0,0.6,0.1,0.1,0.2,0.05,24,5,202505271018577838462781
10,8,4,0.1,6.0,0.6,0.1,0.1,0.2,0.02,24,5,202505271018579311202782
10,8,4,0.1,6.0,0.6,0.1,0.1,0.2,0.07,24,5,202505271018582045562778
10,8,4,0.1,6.0,0.6,0.1,0.1,0.1,0.02,24,5,202505271018575456472780
10,8,4,0.1,6.0,0.8,0.1,0.1,0.1,0.05,24,5,202505271226127816662784
10,8,4,0.1,6.0,0.8,0.1,0.1,0.1,0.02,24,5,202505271147539549172785
10,8,4,0.1,6.0,0.8,0.1,0.1,0.1,0.07,24,5,202505271226221073102779
10,8,4,0.1,6.0,0.8,0.1,0.1,0.2,0.07,24,5,202505271241512813642778
10,8,4,0.1,6.0,0.8,0.1,0.1,0.2,0.05,24,5,202505271240266284632782
10,8,4,0.1,6.0,1.0,0.1,0.1,0.1,0.02,24,5,202505271257258657152780
10,8,4,0.1,6.0,0.8,0.1,0.1,0.2,0.02,24,5,202505271229091846162781
10,8,4,0.2,3.0,0.6,0.1,0.1,0.1,0.02,24,5,202505271449402870122780
10,8,4,0.1,6.0,1.0,0.1,0.1,0.1,0.05,24,5,202505271400230677142784
10,8,4,0.1,6.0,1.0,0.1,0.1,0.1,0.07,24,5,202505271401578371252785
10,8,4,0.2,3.0,0.6,0.1,0.1,0.1,0.05,24,5,202505271514056117542781
10,8,4,0.2,3.0,0.6,0.1,0.1,0.1,0.07,24,5,202505271535096507612780
10,8,4,0.1,6.0,1.0,0.1,0.1,0.2,0.02,24,5,202505271414038330432779
10,8,4,0.2,3.0,0.6,0.1,0.1,0.2,0.02,24,5,202505271536109061972784
10,8,4,0.1,6.0,1.0,0.1,0.1,0.2,0.07,24,5,202505271445497215662782
10,8,4,0.1,6.0,1.0,0.1,0.1,0.2,0.05,24,5,202505271434253417802778
10,8,4,0.2,3.0,0.6,0.1,0.1,0.2,0.05,24,5,202505271554395937472785
10,8,4,0.2,3.0,0.6,0.1,0.1,0.2,0.07,24,5,202505271558409106562781
10,8,4,0.2,3.0,0.8,0.1,0.1,0.1,0.02,24,5,202505271616480069232780
10,8,4,0.2,3.0,0.8,0.1,0.1,0.1,0.07,24,5,202505271625021787212784
10,8,4,0.2,3.0,0.8,0.1,0.1,0.1,0.05,24,5,202505271620054267752779
10,8,4,0.2,3.0,0.8,0.1,0.1,0.2,0.02,24,5,202505271631267108092782
10,8,4,0.2,3.0,0.8,0.1,0.1,0.2,0.05,24,5,202505271632047220872778
10,8,4,0.2,3.0,0.8,0.1,0.1,0.2,0.07,24,5,202505271641172088562785
10,8,4,0.2,3.0,1.0,0.1,0.1,0.1,0.02,24,5,202505271646082172342781
10,8,4,0.2,3.0,1.0,0.1,0.1,0.1,0.05,24,5,202505271700370411142780
10,8,4,0.2,3.0,1.0,0.1,0.1,0.1,0.07,24,5,202505271710362314482784
10,8,4,0.2,3.0,1.0,0.1,0.1,0.2,0.02,24,5,202505271711026665722779
